	CodigoMatricula	AreaPrograma	Cargo	NombrePais	VersionPrograma	Modalidad
9768	10670754A24499	Proyectos	Analista	Perú	Basica	Online Asincronica
9769	10678115A24499	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9770	10246272A24499	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9771	10724777A24499	Proyectos	Asistente	Perú	Basica	Online Asincronica
9772	10613962A26479	Proyectos	Asistente	Perú	Basica	Online Asincronica
9773	5527A15121	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9774	9984762A15121	Proyectos	Analista	Perú	Basica	Online Asincronica
9775	261781A16710	Proyectos	Jefe	Perú	Basica	Online Asincronica
9776	10003468A16710	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9777	9894185A16710	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9778	10022938A17685	Proyectos	Asistente	Perú	Basica	Online Sincronica
9779	9536753A17685	Proyectos	Asistente	Perú	Basica	Online Sincronica
9780	9581429A16710	Proyectos	Analista	Perú	Basica	Online Asincronica
9781	10044526A18150	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9782	10039113A18150	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Sincronica
9783	10059363A18150	Proyectos	Jefe	Perú	Basica	Online Sincronica
9784	54485A11781	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9785	9899579A15121	Proyectos	Practicante	Perú	Basica	Online Asincronica
9786	9595553A21838	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9787	10729816A27081	Proyectos	Jefe	Perú	Basica	Online Sincronica
9788	197881A15121	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9789	146653A15121	Proyectos	Jefe	Perú	Basica	Online Asincronica
9790	9950440A16303	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9791	30775A16303	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9792	9948041A15121	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9793	9948149A15121	Proyectos	Asistente	Perú	Basica	Online Asincronica
9794	9958880A15121	Proyectos	Superintendente	Perú	Basica	Online Asincronica
9795	9907746A15121	Proyectos	Asistente	Perú	Basica	Online Asincronica
9796	9760286A15121	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9797	9594148A15121	Proyectos	Analista	Perú	Basica	Online Asincronica
9798	9546014A16303	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9799	9981380A16530	Proyectos	Asistente	Perú	Basica	Online Asincronica
9800	9959058A15121	Proyectos	Practicante	Perú	Basica	Online Asincronica
9801	9992124A15121	Proyectos	Asistente	Perú	Basica	Online Asincronica
9802	9737163A15121	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9803	9944315A15121	Proyectos	Estudiante	Perú	Basica	Online Asincronica
9804	9955754A16678	Proyectos	Jefe	Perú	Basica	Online Asincronica
9805	9945281A15121	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9806	9307597A15121	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9807	9959708A16496	Proyectos	Asistente	Perú	Basica	Online Asincronica
9808	9959188A15121	Proyectos	Asistente	Perú	Basica	Online Asincronica
9809	9704554A15121	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9810	9779604A15121	Proyectos	Asesor Comercial	Perú	Basica	Online Asincronica
9811	69591A16496	Proyectos	Jefe	Perú	Basica	Online Asincronica
9812	9974759A16496	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9813	9910114A15121	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9814	9561397A16303	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9815	9976217A15121	Proyectos	Asistente	Perú	Basica	Online Asincronica
9816	9679751A16496	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9817	9690148A16496	Proyectos	Jefe	Perú	Basica	Online Asincronica
9818	9981479A15121	Proyectos	Asistente	Perú	Basica	Online Asincronica
9819	9722676A16496	Proyectos	Jefe	Perú	Basica	Online Asincronica
9820	9989397A16678	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9821	9397331A15121	Proyectos	Jefe	Perú	Basica	Online Asincronica
9822	9988018A15121	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9823	10300031A21838	Proyectos	Jefe	Perú	Basica	Online Sincronica
9824	9488329A21067	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9825	10188550A22769	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Sincronica
9826	10382298A23196	Proyectos	Analista	Perú	Basica	Online Sincronica
9827	9457382A23196	Proyectos	Analista	Perú	Basica	Online Sincronica
9828	10216033A23196	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Sincronica
9829	10375652A23196	Proyectos	Analista	Perú	Basica	Online Sincronica
9830	9609874A23777	Proyectos	Ejecutivo	Perú	Basica	Online Sincronica
9831	10396066A23196	Proyectos		Perú	Basica	Online Sincronica
9832	191851A23777	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Sincronica
9833	10231760A23196	Proyectos	Jefe	Perú	Basica	Online Sincronica
9834	9560347A23777	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9835	9683728A25343	Proyectos	Asistente	Perú	Basica	Online Sincronica
9836	9908380A16678	Proyectos	Socio/Accionista	Perú	Basica	Online Sincronica
9837	10015870A17685	Proyectos	Otros	Perú	Basica	Online Sincronica
9838	9996044A17685	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Sincronica
9839	9995688A16678	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9840	10368077A23196	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Sincronica
9841	10454874A23777	Proyectos	Asistente	Perú	Basica	Online Sincronica
9842	10472724A23777	Proyectos	Asistente	Perú	Basica	Online Sincronica
9843	10477875A23777	Proyectos	Jefe	Perú	Basica	Online Sincronica
9844	20298A26479	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9845	10406326A25343	Proyectos	Asistente	Perú	Basica	Online Sincronica
9846	9699863A15121	Proyectos	Jefe	Perú	Basica	Online Sincronica
9847	9346259A16678	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Sincronica
9848	9764726A16678	Proyectos	Socio/Accionista	Perú	Basica	Online Sincronica
9849	9317413A23840	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9850	10206840A23840	Proyectos	Analista	Perú	Basica	Online Sincronica
9851	10607144A25726	Proyectos	Jefe	Perú	Basica	Online Sincronica
9852	9993940A25726	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9853	10374143A25726	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Sincronica
9854	10422091A25726	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9855	10381484A25394	Proyectos	Otros	Perú	Basica	Online Sincronica
9856	10625883A25726	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9857	10631706A25726	Proyectos	Ejecutivo	Perú	Basica	Online Sincronica
9858	10093332A25726	Proyectos	Jefe	Perú	Basica	Online Sincronica
9859	9632540A26479	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9860	9933530A25726	Proyectos	Consultor	Perú	Basica	Online Sincronica
9861	10405726A26479	Proyectos	Asistente	Perú	Basica	Online Sincronica
9862	10183325A24640	Proyectos	Otros	Perú	Basica	Online Sincronica
9863	10039423A25726	Proyectos	Jefe	Perú	Basica	Online Sincronica
9864	9967119A25726	Proyectos	Encargado	Perú	Basica	Online Sincronica
9865	10679239A26479	Proyectos	Ejecutivo	Perú	Basica	Online Sincronica
9866	10684203A26479	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9867	10670502A26479	Proyectos	Analista	Perú	Basica	Online Sincronica
9868	9734865A26479	Proyectos	Asistente	Perú	Basica	Online Sincronica
9869	10476507A26479	Proyectos		Perú	Basica	Online Sincronica
9870	18093A14523	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9871	9650570A16678	Proyectos	Asistente	Perú	Basica	Online Sincronica
9872	9833257A16496	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9873	9965841A16496	Proyectos	Encargado	Perú	Basica	Online Asincronica
9874	9951991A17685	Proyectos	Funcionario Publico	Perú	Basica	Online Asincronica
9875	9414317A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9876	10040121A18896	Proyectos	Asistente	Perú	Basica	Online Asincronica
9877	9685367A16678	Proyectos	Otros	Perú	Basica	Online Asincronica
9878	9545102A17685	Proyectos	Encargado	Perú	Basica	Online Asincronica
9879	9908264A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9880	147569A17685	Proyectos	Funcionario Publico	Perú	Basica	Online Asincronica
9881	9381316A18896	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9882	9633501A19132	Proyectos	Funcionario Publico	Perú	Basica	Online Sincronica
9883	9667906A21067	Proyectos	Analista	Perú	Basica	Online Sincronica
9884	10031477A21838	Proyectos	Analista	Perú	Basica	Online Sincronica
9885	10399850A23307	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9886	10403372A23307	Proyectos	Analista	Perú	Basica	Online Sincronica
9887	10366369A23307	Proyectos	Jefe	Perú	Basica	Online Sincronica
9888	129794A26765	Proyectos	Asistente	Perú	Basica	Online Sincronica
9889	9990392A16678	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9890	9332184A17685	Proyectos	Funcionario Publico	Perú	Basica	Online Asincronica
9891	10027627A17685	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9892	162625A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9893	10024712A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9894	9534333A19070	Proyectos	Analista	Perú	Basica	Online Sincronica
9895	10092892A17685	Proyectos	Otros	Perú	Basica	Online Asincronica
9896	10096999A18896	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9897	9809724A18896	Proyectos	Jefe	Perú	Basica	Online Asincronica
9898	10240189A20756	Proyectos	Otros	Perú	Basica	Online Sincronica
9899	10230317A20756	Proyectos	Jefe	Perú	Basica	Online Sincronica
9900	10313848A21067	Proyectos	Asistente	Perú	Basica	Online Sincronica
9901	10166609A22769	Proyectos	Asistente	Perú	Basica	Online Sincronica
9902	10338137A22769	Proyectos	Practicante	Perú	Basica	Online Sincronica
9903	4183A22769	Proyectos	Asistente	Perú	Basica	Online Sincronica
9904	9937956A22806	Proyectos	Funcionario Publico	Perú	Basica	Online Sincronica
9905	10344908A22769	Proyectos	Asistente	Perú	Basica	Online Sincronica
9906	10313975A21067	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9907	10261095A21067	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9908	10306338A21067	Proyectos	Ejecutivo	Perú	Basica	Online Sincronica
9909	10354066A23307	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9910	10330655A23307	Proyectos	Asistente	Perú	Basica	Online Sincronica
9911	10299707A21067	Proyectos	Ejecutivo	Perú	Basica	Online Sincronica
9912	10082408A21067	Proyectos	Otros	Perú	Basica	Online Sincronica
9913	10328202A21067	Proyectos	Funcionario Publico	Perú	Basica	Online Sincronica
9914	10179677A22769	Proyectos	Analista	Perú	Basica	Online Sincronica
9915	10342363A22769	Proyectos	Asistente	Perú	Basica	Online Sincronica
9916	10345560A22769	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9917	10131075A23307	Proyectos	Asistente	Perú	Basica	Online Sincronica
9918	10083750A23307	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9919	10700467A26765	Proyectos	Otros	Perú	Basica	Online Sincronica
9920	10711727A26765	Proyectos	Director/Presidente/CEO	Perú	Basica	Online Sincronica
9921	10718009A26765	Proyectos	Practicante	Perú	Basica	Online Sincronica
9922	10074281A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9923	9770997A18896	Proyectos	Funcionario Publico	Perú	Basica	Online Asincronica
9924	10113266A19132	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
9925	10186925A19132	Proyectos	Practicante	Perú	Basica	Online Asincronica
9926	10068009A20521	Proyectos	Otros	Perú	Basica	Online Asincronica
9927	261612A19132	Proyectos	Otros	Perú	Basica	Online Asincronica
9928	9522236A19132	Proyectos	Otros	Perú	Basica	Online Asincronica
9929	10060513A19132	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9930	9613799A19132	Proyectos	Analista	Perú	Basica	Online Asincronica
9931	10235053A20858	Proyectos	Otros	Perú	Basica	Online Asincronica
9932	10108394A19132	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9933	10151710A19844	Proyectos	Encargado	Perú	Basica	Online Asincronica
9934	9891588A19132	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9935	10238218A23092	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9936	9638874A19132	Proyectos	Funcionario Publico	Perú	Basica	Online Asincronica
9937	10050250A19132	Proyectos	Asistente	Perú	Basica	Online Asincronica
9938	9899521A19132	Proyectos	Analista	Perú	Basica	Online Asincronica
9939	10361784A23092	Proyectos	Asistente	Perú	Basica	Online Sincronica
9940	9973690A23092	Proyectos	Funcionario Publico	Perú	Basica	Online Sincronica
9941	10369139A23092	Proyectos	Asistente	Perú	Basica	Online Sincronica
9942	10067552A19132	Proyectos	Funcionario Publico	Perú	Basica	Online Asincronica
9943	10167348A20401	Proyectos	Otros	Perú	Basica	Online Sincronica
9944	10134236A19070	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Sincronica
9945	10209027A20584	Proyectos	Otros	Perú	Basica	Online Sincronica
9946	10151416A20401	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Sincronica
9947	10246774A21838	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9948	10349824A21838	Proyectos	Director/Presidente/CEO	Perú	Basica	Online Asincronica
9949	9907145A21838	Proyectos	Asistente	Perú	Basica	Online Asincronica
9950	10283430A21838	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9951	9699392A21838	Proyectos	Asistente	Perú	Basica	Online Asincronica
9952	10551175A21838	Proyectos	Asistente	Perú	Basica	Online Asincronica
9953	9878444A21838	Proyectos	Asistente	Perú	Basica	Online Asincronica
9954	10113391A18909	Proyectos	Jefe	Perú	Basica	Online Sincronica
9955	10081312A18425	Proyectos	Analista	Perú	Basica	Online Sincronica
9956	10073144A18425	Proyectos	Analista	Perú	Basica	Online Sincronica
9957	9309545A18909	Proyectos	Jefe	Perú	Basica	Online Sincronica
9958	9542531A18896	Proyectos	Asistente	Perú	Basica	Online Sincronica
9959	10295835A20960	Proyectos	Asistente	Perú	Basica	Online Sincronica
9960	10042419A18150	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9961	9491048A18150	Proyectos	Jefe	Perú	Basica	Online Sincronica
9962	10051457A18150	Proyectos	Jefe	Perú	Basica	Online Sincronica
9963	10375598A23196	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9964	10361767A21838	Proyectos	Jefe	Perú	Basica	Online Sincronica
9965	10262105A23840	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Sincronica
9966	10284971A19132	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9967	10294549A20960	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9968	10447679A25394	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9969	10251711A25394	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9970	10661025A26479	Proyectos	Jefe	Perú	Basica	Online Sincronica
9971	9518602A17685	Proyectos	Analista	Perú	Basica	Online Asincronica
9972	10056596A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9973	161784A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9974	10049750A17685	Proyectos	Asistente	Perú	Basica	Online Asincronica
9975	247656A18150	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9976	10008678A17685	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9977	10077308A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9978	10028967A17685	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Asincronica
9979	9809673A24097	Proyectos	Director/Presidente/CEO	Perú	Basica	Online Sincronica
9980	9939424A17685	Proyectos	Supervisor	Perú	Basica	Online Asincronica
9981	10111832A18896	Proyectos	Asistente	Perú	Basica	Online Asincronica
9982	10032025A17685	Proyectos	Otros	Perú	Basica	Online Asincronica
9983	9815958A17685	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9984	10022637A17685	Proyectos	Coordinador	Perú	Basica	Online Asincronica
9985	10022140A17685	Proyectos	Ejecutivo	Perú	Basica	Online Asincronica
9986	9697785A20584	Proyectos	Jefe	Perú	Basica	Online Sincronica
9987	10246107A20756	Proyectos	Asistente	Perú	Basica	Online Sincronica
9988	10400076A23307	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9989	10167388A20960	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9990	9967007A19132	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9991	10159298A20401	Proyectos	Practicante	Perú	Basica	Online Sincronica
9992	9806550A20401	Proyectos	Jefe	Perú	Basica	Online Sincronica
9993	9764777A20401	Proyectos	Gerente General/ Apoderado	Perú	Basica	Online Sincronica
9994	9398264A20521	Proyectos	Supervisor	Perú	Basica	Online Sincronica
9995	10181232A20521	Proyectos	Coordinador	Perú	Basica	Online Sincronica
9996	10174391A20521	Proyectos	Practicante	Perú	Basica	Online Sincronica
9997	10042208A20521	Proyectos	Asistente	Perú	Basica	Online Sincronica
9998	96352A17685	Proyectos	Analista	Perú	Basica	Online Asincronica
9999	1520A21838	Proyectos	Jefe	Perú	Basica	Online Asincronica
10000	10157374A21838	Proyectos	Coordinador	Perú	Basica	Online Asincronica
10001	10196907A20584	Proyectos	Jefe	Perú	Basica	Online Sincronica
10002	9500770A21838	Proyectos	Consultor	Perú	Basica	Online Asincronica
10003	9400270A21838	Proyectos	Jefe	Perú	Basica	Online Asincronica
10004	10477494A21838	Proyectos	Analista	Perú	Basica	Online Asincronica
10005	9687248A21838	Proyectos	Asistente	Perú	Basica	Online Asincronica
10006	9433413A17685	Proyectos	Otros	Perú	Basica	Online Asincronica
10007	10389079A21838	Proyectos	Practicante	Perú	Basica	Online Asincronica
10008	10365483A23092	Proyectos	Consultor	Perú	Basica	Online Asincronica
10009	10346861A21838	Proyectos	Otros	Perú	Basica	Online Asincronica
10010	10256789A20858	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
10011	9688559A24097	Proyectos	Asistente	Perú	Basica	Online Sincronica
10012	9714912A26074	Proyectos	Asistente	Perú	Basica	Online Sincronica
10013	10511684A24299	Proyectos	Coordinador	Perú	Basica	Online Sincronica
10014	9782158A24299	Proyectos	Asistente	Perú	Basica	Online Sincronica
10015	10096467A24299	Proyectos	Supervisor	Perú	Basica	Online Sincronica
10016	10569471A24299	Proyectos	Jefe	Perú	Basica	Online Sincronica
10017	9907884A26074	Proyectos	Supervisor	Perú	Basica	Online Sincronica
10018	10658475A26074	Proyectos	Otros	Perú	Basica	Online Sincronica
10019	10264360A20858	Proyectos	Otros	Perú	Basica	Online Sincronica
10020	10215522A20584	Proyectos	Coordinador	Perú	Basica	Online Sincronica
10021	10447053A23689	Proyectos	Analista	Perú	Basica	Online Sincronica
10022	9608717A20858	Proyectos	Supervisor	Perú	Basica	Online Asincronica
10023	10397581A21838	Proyectos	Asistente	Perú	Basica	Online Asincronica
10024	10555437A21838	Proyectos	Gerente de Área/Unidad	Perú	Basica	Online Asincronica
10025	10176795A24499	Proyectos	Analista	Perú	Basica	Online Asincronica
